as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4939,1,1-999,47771,857613,0.87
20260709,4939,2,"1,000-5,000",14253,25751899,26.22
20260709,4939,3,"5,001-10,000",1094,8887364,9.05
20260709,4939,4,"10,001-15,000",295,3865592,3.93
20260709,4939,5,"15,001-20,000",195,3655335,3.72
20260709,4939,6,"20,001-30,000",125,3231428,3.29
20260709,4939,7,"30,001-40,000",69,2468052,2.51
20260709,4939,8,"40,001-50,000",41,1904606,1.93
20260709,4939,9,"50,001-100,000",61,4464122,4.54
20260709,4939,10,"100,001-200,000",31,4272183,4.35
20260709,4939,11,"200,001-400,000",27,7512407,7.65
20260709,4939,12,"400,001-600,000",7,3435853,3.49
20260709,4939,13,"600,001-800,000",3,2083000,2.12
20260709,4939,14,"800,001-1,000,000",2,1633433,1.66
20260709,4939,15,"1,000,001以上",6,24177981,24.62
20260709,4939,16,合　計,63980,98200868,100.0
