as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4763,1,1-999,14113,3050145,0.3
20260709,4763,2,"1,000-5,000",28266,61996706,6.26
20260709,4763,3,"5,001-10,000",5895,47439452,4.79
20260709,4763,4,"10,001-15,000",2428,31132024,3.14
20260709,4763,5,"15,001-20,000",1536,28496401,2.88
20260709,4763,6,"20,001-30,000",1397,35951184,3.63
20260709,4763,7,"30,001-40,000",667,23960090,2.42
20260709,4763,8,"40,001-50,000",426,19844929,2.0
20260709,4763,9,"50,001-100,000",795,56770617,5.73
20260709,4763,10,"100,001-200,000",374,52520042,5.3
20260709,4763,11,"200,001-400,000",127,36562844,3.69
20260709,4763,12,"400,001-600,000",32,15998770,1.61
20260709,4763,13,"600,001-800,000",23,15807459,1.59
20260709,4763,14,"800,001-1,000,000",9,8247181,0.83
20260709,4763,15,"1,000,001以上",44,551368826,55.74
20260709,4763,16,合　計,56132,989146670,100.0
