as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4951,1,1-999,6512,294021,0.86
20260709,4951,2,"1,000-5,000",4172,8044917,23.55
20260709,4951,3,"5,001-10,000",422,3344233,9.79
20260709,4951,4,"10,001-15,000",123,1587478,4.64
20260709,4951,5,"15,001-20,000",79,1445024,4.23
20260709,4951,6,"20,001-30,000",66,1687071,4.94
20260709,4951,7,"30,001-40,000",22,780228,2.28
20260709,4951,8,"40,001-50,000",21,954962,2.79
20260709,4951,9,"50,001-100,000",47,3244021,9.49
20260709,4951,10,"100,001-200,000",17,2430568,7.11
20260709,4951,11,"200,001-400,000",14,3700361,10.83
20260709,4951,12,"400,001-600,000",2,973000,2.84
20260709,4951,13,"600,001-800,000",2,1255762,3.67
20260709,4951,14,"800,001-1,000,000",3,2877035,8.42
20260709,4951,15,"1,000,001以上",1,1530032,4.48
20260709,4951,16,合　計,11503,34148713,100.0
