as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3325,1,1-999,51861,364443,0.33
20260709,3325,2,"1,000-5,000",7147,15099009,13.7
20260709,3325,3,"5,001-10,000",1246,9837014,8.92
20260709,3325,4,"10,001-15,000",427,5377405,4.88
20260709,3325,5,"15,001-20,000",280,5138206,4.66
20260709,3325,6,"20,001-30,000",239,6016694,5.46
20260709,3325,7,"30,001-40,000",102,3615526,3.28
20260709,3325,8,"40,001-50,000",71,3193149,2.89
20260709,3325,9,"50,001-100,000",159,11279685,10.23
20260709,3325,10,"100,001-200,000",57,7566064,6.86
20260709,3325,11,"200,001-400,000",33,9223007,8.37
20260709,3325,12,"400,001-600,000",15,7685163,6.97
20260709,3325,13,"600,001-800,000",6,4138778,3.75
20260709,3325,14,"800,001-1,000,000",6,5421991,4.92
20260709,3325,15,"1,000,001以上",6,16212476,14.71
20260709,3325,16,合　計,61655,110168610,100.0
