as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6188,1,1-999,31946,2217282,0.79
20260709,6188,2,"1,000-5,000",32113,60116769,21.59
20260709,6188,3,"5,001-10,000",3081,24070064,8.64
20260709,6188,4,"10,001-15,000",816,10537373,3.78
20260709,6188,5,"15,001-20,000",452,8428858,3.02
20260709,6188,6,"20,001-30,000",376,9795897,3.51
20260709,6188,7,"30,001-40,000",164,5920619,2.12
20260709,6188,8,"40,001-50,000",102,4777908,1.71
20260709,6188,9,"50,001-100,000",172,12479047,4.48
20260709,6188,10,"100,001-200,000",69,9940232,3.57
20260709,6188,11,"200,001-400,000",36,10625942,3.81
20260709,6188,12,"400,001-600,000",12,5763541,2.07
20260709,6188,13,"600,001-800,000",10,6848725,2.46
20260709,6188,14,"800,001-1,000,000",6,5450290,1.95
20260709,6188,15,"1,000,001以上",11,101386363,36.42
20260709,6188,16,合　計,69366,278358910,100.0
