as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2369,1,1-999,72842,2613511,0.68
20260709,2369,2,"1,000-5,000",44490,86633458,22.79
20260709,2369,3,"5,001-10,000",4869,40693198,10.7
20260709,2369,4,"10,001-15,000",1053,13638848,3.58
20260709,2369,5,"15,001-20,000",865,16523134,4.34
20260709,2369,6,"20,001-30,000",555,14715290,3.87
20260709,2369,7,"30,001-40,000",249,9068850,2.38
20260709,2369,8,"40,001-50,000",183,8719257,2.29
20260709,2369,9,"50,001-100,000",251,18712212,4.92
20260709,2369,10,"100,001-200,000",98,14059007,3.69
20260709,2369,11,"200,001-400,000",35,9735208,2.56
20260709,2369,12,"400,001-600,000",12,6088612,1.6
20260709,2369,13,"600,001-800,000",6,4232958,1.11
20260709,2369,14,"800,001-1,000,000",6,5513480,1.45
20260709,2369,15,"1,000,001以上",32,129155321,33.97
20260709,2369,16,合　計,125546,380102344,100.0
