as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1732,1,1-999,32882,202378,0.47
20260709,1732,2,"1,000-5,000",4499,8478580,19.97
20260709,1732,3,"5,001-10,000",444,3638565,8.57
20260709,1732,4,"10,001-15,000",106,1353867,3.18
20260709,1732,5,"15,001-20,000",63,1187001,2.79
20260709,1732,6,"20,001-30,000",51,1293235,3.04
20260709,1732,7,"30,001-40,000",18,652995,1.53
20260709,1732,8,"40,001-50,000",11,510000,1.2
20260709,1732,9,"50,001-100,000",30,2156000,5.07
20260709,1732,10,"100,001-200,000",13,2064319,4.86
20260709,1732,11,"200,001-400,000",5,1211135,2.85
20260709,1732,12,"400,001-600,000",0,0,0.0
20260709,1732,13,"600,001-800,000",0,0,0.0
20260709,1732,14,"800,001-1,000,000",1,965069,2.27
20260709,1732,15,"1,000,001以上",4,18730813,44.13
20260709,1732,16,合　計,38127,42443957,100.0
