as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3609,1,1-999,6024,47693,0.12
20260709,3609,2,"1,000-5,000",1089,2152612,5.6
20260709,3609,3,"5,001-10,000",178,1439177,3.74
20260709,3609,4,"10,001-15,000",68,885193,2.3
20260709,3609,5,"15,001-20,000",48,902000,2.34
20260709,3609,6,"20,001-30,000",50,1281005,3.33
20260709,3609,7,"30,001-40,000",24,852000,2.21
20260709,3609,8,"40,001-50,000",13,608000,1.58
20260709,3609,9,"50,001-100,000",35,2623000,6.82
20260709,3609,10,"100,001-200,000",27,3724671,9.69
20260709,3609,11,"200,001-400,000",13,3637050,9.46
20260709,3609,12,"400,001-600,000",9,4314351,11.22
20260709,3609,13,"600,001-800,000",3,2161000,5.62
20260709,3609,14,"800,001-1,000,000",2,1661000,4.32
20260709,3609,15,"1,000,001以上",4,12130635,31.57
20260709,3609,16,合　計,7587,38419387,100.0
