as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6276,1,1-999,27294,382351,1.73
20260709,6276,2,"1,000-5,000",1931,3851374,17.47
20260709,6276,3,"5,001-10,000",237,1828420,8.29
20260709,6276,4,"10,001-15,000",65,832297,3.77
20260709,6276,5,"15,001-20,000",29,532900,2.41
20260709,6276,6,"20,001-30,000",44,1112778,5.04
20260709,6276,7,"30,001-40,000",17,595111,2.69
20260709,6276,8,"40,001-50,000",12,538129,2.44
20260709,6276,9,"50,001-100,000",9,658325,2.98
20260709,6276,10,"100,001-200,000",5,692414,3.14
20260709,6276,11,"200,001-400,000",1,236000,1.07
20260709,6276,12,"400,001-600,000",0,0,0.0
20260709,6276,13,"600,001-800,000",0,0,0.0
20260709,6276,14,"800,001-1,000,000",0,0,0.0
20260709,6276,15,"1,000,001以上",5,10782901,48.91
20260709,6276,16,合　計,29649,22043000,100.0
