as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1609,1,1-999,101982,8364801,1.06
20260709,1609,2,"1,000-5,000",74493,149176094,18.99
20260709,1609,3,"5,001-10,000",12701,88986850,11.33
20260709,1609,4,"10,001-15,000",4784,56804739,7.23
20260709,1609,5,"15,001-20,000",1815,31983144,4.07
20260709,1609,6,"20,001-30,000",1822,43686829,5.56
20260709,1609,7,"30,001-40,000",757,26003100,3.31
20260709,1609,8,"40,001-50,000",420,18894985,2.4
20260709,1609,9,"50,001-100,000",699,47633087,6.06
20260709,1609,10,"100,001-200,000",274,37960811,4.83
20260709,1609,11,"200,001-400,000",76,20706027,2.63
20260709,1609,12,"400,001-600,000",29,13969565,1.77
20260709,1609,13,"600,001-800,000",14,9392308,1.19
20260709,1609,14,"800,001-1,000,000",4,3483385,0.44
20260709,1609,15,"1,000,001以上",62,228216219,29.06
20260709,1609,16,合　計,199932,785261944,100.0
