as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9136,1,1-999,283,37740,0.02
20260709,9136,2,"1,000-5,000",3151,6918078,5.04
20260709,9136,3,"5,001-10,000",589,5013514,3.65
20260709,9136,4,"10,001-15,000",154,2066320,1.5
20260709,9136,5,"15,001-20,000",142,2734252,1.99
20260709,9136,6,"20,001-30,000",142,3805000,2.77
20260709,9136,7,"30,001-40,000",61,2256000,1.64
20260709,9136,8,"40,001-50,000",42,1963000,1.43
20260709,9136,9,"50,001-100,000",97,6990000,5.1
20260709,9136,10,"100,001-200,000",47,6643996,4.84
20260709,9136,11,"200,001-400,000",22,6057000,4.41
20260709,9136,12,"400,001-600,000",5,2513000,1.83
20260709,9136,13,"600,001-800,000",3,1987000,1.44
20260709,9136,14,"800,001-1,000,000",3,2774000,2.02
20260709,9136,15,"1,000,001以上",23,85293100,62.23
20260709,9136,16,合　計,4764,137052000,100.0
