as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3680,1,1-999,18503,2581939,2.68
20260709,3680,2,"1,000-5,000",8720,14200040,14.76
20260709,3680,3,"5,001-10,000",507,3791239,3.94
20260709,3680,4,"10,001-15,000",161,2012539,2.09
20260709,3680,5,"15,001-20,000",82,1482491,1.54
20260709,3680,6,"20,001-30,000",68,1692389,1.75
20260709,3680,7,"30,001-40,000",27,939033,0.97
20260709,3680,8,"40,001-50,000",23,1051047,1.09
20260709,3680,9,"50,001-100,000",56,3872554,4.02
20260709,3680,10,"100,001-200,000",24,3440515,3.57
20260709,3680,11,"200,001-400,000",24,6553888,6.81
20260709,3680,12,"400,001-600,000",9,4410670,4.58
20260709,3680,13,"600,001-800,000",6,4320889,4.49
20260709,3680,14,"800,001-1,000,000",5,4475033,4.65
20260709,3680,15,"1,000,001以上",22,41380872,43.01
20260709,3680,16,合　計,28237,96205138,100.0
