as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,1467,1,1-999,10120,1522194,0.65
20251121,1467,2,"1,000-5,000",6554,14227801,6.09
20251121,1467,3,"5,001-10,000",1243,9590812,4.1
20251121,1467,4,"10,001-15,000",355,4424382,1.89
20251121,1467,5,"15,001-20,000",247,4639663,1.98
20251121,1467,6,"20,001-30,000",218,5628658,2.4
20251121,1467,7,"30,001-40,000",108,3948525,1.69
20251121,1467,8,"40,001-50,000",86,4010753,1.71
20251121,1467,9,"50,001-100,000",137,10049593,4.3
20251121,1467,10,"100,001-200,000",86,12410015,5.31
20251121,1467,11,"200,001-400,000",30,8187649,3.5
20251121,1467,12,"400,001-600,000",9,4428201,1.89
20251121,1467,13,"600,001-800,000",4,2688000,1.15
20251121,1467,14,"800,001-1,000,000",8,6925161,2.96
20251121,1467,15,"1,000,001以上",19,140943260,60.32
20251121,1467,16,合　計,19224,233624667,100.0
20251128,1467,1,1-999,10102,1516536,0.64
20251128,1467,2,"1,000-5,000",6548,14227714,6.08
20251128,1467,3,"5,001-10,000",1242,9572142,4.09
20251128,1467,4,"10,001-15,000",359,4481385,1.91
20251128,1467,5,"15,001-20,000",246,4624038,1.97
20251128,1467,6,"20,001-30,000",214,5526543,2.36
20251128,1467,7,"30,001-40,000",110,4023525,1.72
20251128,1467,8,"40,001-50,000",86,4007384,1.71
20251128,1467,9,"50,001-100,000",138,10132593,4.33
20251128,1467,10,"100,001-200,000",86,12447015,5.32
20251128,1467,11,"200,001-400,000",30,8225170,3.52
20251128,1467,12,"400,001-600,000",9,4428201,1.89
20251128,1467,13,"600,001-800,000",4,2547000,1.09
20251128,1467,14,"800,001-1,000,000",9,7912165,3.38
20251128,1467,15,"1,000,001以上",18,139953256,59.9
20251128,1467,16,合　計,19201,233624667,100.0
20251205,1467,1,1-999,10088,1513950,0.64
20251205,1467,2,"1,000-5,000",6545,14215070,6.08
20251205,1467,3,"5,001-10,000",1253,9653701,4.13
20251205,1467,4,"10,001-15,000",361,4505025,1.92
20251205,1467,5,"15,001-20,000",247,4642238,1.98
20251205,1467,6,"20,001-30,000",210,5417374,2.31
20251205,1467,7,"30,001-40,000",110,4029525,1.72
20251205,1467,8,"40,001-50,000",87,4057384,1.73
20251205,1467,9,"50,001-100,000",139,10181593,4.35
20251205,1467,10,"100,001-200,000",88,12758015,5.46
20251205,1467,11,"200,001-400,000",31,8451170,3.61
20251205,1467,12,"400,001-600,000",9,4427201,1.89
20251205,1467,13,"600,001-800,000",3,1915000,0.81
20251205,1467,14,"800,001-1,000,000",9,7904165,3.38
20251205,1467,15,"1,000,001以上",18,139953256,59.9
20251205,1467,16,合　計,19198,233624667,100.0
20251212,1467,1,1-999,10074,1508275,0.64
20251212,1467,2,"1,000-5,000",6529,14176768,6.06
20251212,1467,3,"5,001-10,000",1252,9653753,4.13
20251212,1467,4,"10,001-15,000",362,4517984,1.93
20251212,1467,5,"15,001-20,000",248,4653319,1.99
20251212,1467,6,"20,001-30,000",212,5475259,2.34
20251212,1467,7,"30,001-40,000",109,3994525,1.7
20251212,1467,8,"40,001-50,000",87,4045384,1.73
20251212,1467,9,"50,001-100,000",135,9912593,4.24
20251212,1467,10,"100,001-200,000",86,12429015,5.32
20251212,1467,11,"200,001-400,000",32,8650170,3.7
20251212,1467,12,"400,001-600,000",10,4833201,2.06
20251212,1467,13,"600,001-800,000",3,1915000,0.81
20251212,1467,14,"800,001-1,000,000",9,7906165,3.38
20251212,1467,15,"1,000,001以上",18,139953256,59.9
20251212,1467,16,合　計,19166,233624667,100.0
20251219,1467,1,1-999,10064,1507068,0.64
20251219,1467,2,"1,000-5,000",6516,14158985,6.06
20251219,1467,3,"5,001-10,000",1259,9712774,4.15
20251219,1467,4,"10,001-15,000",360,4491960,1.92
20251219,1467,5,"15,001-20,000",249,4673312,2.0
20251219,1467,6,"20,001-30,000",214,5532259,2.36
20251219,1467,7,"30,001-40,000",109,3995525,1.71
