as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8906,1,1-999,1268,212888,0.48
20260709,8906,2,"1,000-5,000",1096,2395215,5.43
20260709,8906,3,"5,001-10,000",210,1690310,3.83
20260709,8906,4,"10,001-15,000",86,1085825,2.46
20260709,8906,5,"15,001-20,000",67,1212094,2.75
20260709,8906,6,"20,001-30,000",74,1890811,4.29
20260709,8906,7,"30,001-40,000",34,1216069,2.76
20260709,8906,8,"40,001-50,000",21,964050,2.18
20260709,8906,9,"50,001-100,000",41,2876766,6.53
20260709,8906,10,"100,001-200,000",22,3064526,6.95
20260709,8906,11,"200,001-400,000",12,2997345,6.8
20260709,8906,12,"400,001-600,000",3,1531802,3.47
20260709,8906,13,"600,001-800,000",0,0,0.0
20260709,8906,14,"800,001-1,000,000",1,912899,2.07
20260709,8906,15,"1,000,001以上",11,21986770,49.92
20260709,8906,16,合　計,2946,44037370,100.0
