as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6692,1,1-999,728,124860,0.21
20260709,6692,2,"1,000-5,000",1007,2001824,3.4
20260709,6692,3,"5,001-10,000",151,1109768,1.88
20260709,6692,4,"10,001-15,000",60,737196,1.25
20260709,6692,5,"15,001-20,000",35,610718,1.03
20260709,6692,6,"20,001-30,000",48,1184308,2.01
20260709,6692,7,"30,001-40,000",36,1260414,2.14
20260709,6692,8,"40,001-50,000",19,850612,1.44
20260709,6692,9,"50,001-100,000",33,2587004,4.39
20260709,6692,10,"100,001-200,000",22,2969791,5.04
20260709,6692,11,"200,001-400,000",12,3349409,5.69
20260709,6692,12,"400,001-600,000",7,3484203,5.92
20260709,6692,13,"600,001-800,000",2,1456941,2.47
20260709,6692,14,"800,001-1,000,000",1,875000,1.48
20260709,6692,15,"1,000,001以上",6,36241842,61.58
20260709,6692,16,合　計,2167,58843890,100.0
