as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6197,1,1-999,31929,3039066,2.45
20260709,6197,2,"1,000-5,000",14833,24922431,20.11
20260709,6197,3,"5,001-10,000",1022,7906337,6.38
20260709,6197,4,"10,001-15,000",301,3799859,3.06
20260709,6197,5,"15,001-20,000",163,2975409,2.4
20260709,6197,6,"20,001-30,000",132,3382643,2.73
20260709,6197,7,"30,001-40,000",61,2154364,1.73
20260709,6197,8,"40,001-50,000",44,2006795,1.61
20260709,6197,9,"50,001-100,000",70,5101718,4.11
20260709,6197,10,"100,001-200,000",36,5521870,4.45
20260709,6197,11,"200,001-400,000",21,5680924,4.58
20260709,6197,12,"400,001-600,000",9,4371448,3.52
20260709,6197,13,"600,001-800,000",2,1439598,1.16
20260709,6197,14,"800,001-1,000,000",3,2718120,2.19
20260709,6197,15,"1,000,001以上",11,48876870,39.44
20260709,6197,16,合　計,48637,123897452,100.0
