as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8415,1,1-999,1125,188526,0.01
20260709,8415,2,"1,000-5,000",6503,13166940,1.27
20260709,8415,3,"5,001-10,000",854,7053471,0.68
20260709,8415,4,"10,001-15,000",236,3067221,0.29
20260709,8415,5,"15,001-20,000",167,3124548,0.3
20260709,8415,6,"20,001-30,000",132,3447465,0.33
20260709,8415,7,"30,001-40,000",75,2648380,0.25
20260709,8415,8,"40,001-50,000",48,2229543,0.21
20260709,8415,9,"50,001-100,000",130,9703793,0.94
20260709,8415,10,"100,001-200,000",95,14082570,1.36
20260709,8415,11,"200,001-400,000",61,17626638,1.7
20260709,8415,12,"400,001-600,000",28,14354683,1.39
20260709,8415,13,"600,001-800,000",20,13936376,1.35
20260709,8415,14,"800,001-1,000,000",6,5327304,0.51
20260709,8415,15,"1,000,001以上",78,921542542,89.34
20260709,8415,16,合　計,9558,1031500000,100.0
