as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5490,1,1-999,60919,1469354,1.52
20260709,5490,2,"1,000-5,000",7225,14675790,15.26
20260709,5490,3,"5,001-10,000",974,7609823,7.91
20260709,5490,4,"10,001-15,000",310,3960718,4.11
20260709,5490,5,"15,001-20,000",178,3300727,3.43
20260709,5490,6,"20,001-30,000",146,3766169,3.91
20260709,5490,7,"30,001-40,000",86,3107302,3.23
20260709,5490,8,"40,001-50,000",56,2605555,2.7
20260709,5490,9,"50,001-100,000",97,6948593,7.22
20260709,5490,10,"100,001-200,000",44,6255514,6.5
20260709,5490,11,"200,001-400,000",31,9077961,9.44
20260709,5490,12,"400,001-600,000",9,4545633,4.72
20260709,5490,13,"600,001-800,000",2,1276733,1.32
20260709,5490,14,"800,001-1,000,000",2,1752299,1.82
20260709,5490,15,"1,000,001以上",11,25800030,26.83
20260709,5490,16,合　計,70090,96152201,100.0
