as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6909,1,1-999,6138,226228,0.33
20260709,6909,2,"1,000-5,000",5572,10494593,15.55
20260709,6909,3,"5,001-10,000",571,4632804,6.86
20260709,6909,4,"10,001-15,000",155,2008290,2.97
20260709,6909,5,"15,001-20,000",111,2043898,3.03
20260709,6909,6,"20,001-30,000",84,2144921,3.18
20260709,6909,7,"30,001-40,000",42,1464302,2.17
20260709,6909,8,"40,001-50,000",29,1355409,2.0
20260709,6909,9,"50,001-100,000",83,6012366,8.91
20260709,6909,10,"100,001-200,000",33,4572998,6.78
20260709,6909,11,"200,001-400,000",24,6424611,9.52
20260709,6909,12,"400,001-600,000",6,2887981,4.28
20260709,6909,13,"600,001-800,000",8,5853788,8.67
20260709,6909,14,"800,001-1,000,000",3,2801296,4.15
20260709,6909,15,"1,000,001以上",8,14524015,21.53
20260709,6909,16,合　計,12867,67447500,100.0
