as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5438,1,1-999,33534,330172,0.29
20260709,5438,2,"1,000-5,000",3541,7160846,6.36
20260709,5438,3,"5,001-10,000",471,3727188,3.31
20260709,5438,4,"10,001-15,000",150,1913550,1.7
20260709,5438,5,"15,001-20,000",99,1826017,1.62
20260709,5438,6,"20,001-30,000",73,1811145,1.6
20260709,5438,7,"30,001-40,000",33,1183764,1.05
20260709,5438,8,"40,001-50,000",20,907942,0.8
20260709,5438,9,"50,001-100,000",47,3335301,2.96
20260709,5438,10,"100,001-200,000",13,1959808,1.74
20260709,5438,11,"200,001-400,000",14,3467640,3.08
20260709,5438,12,"400,001-600,000",3,1350026,1.19
20260709,5438,13,"600,001-800,000",0,0,0.0
20260709,5438,14,"800,001-1,000,000",0,0,0.0
20260709,5438,15,"1,000,001以上",8,83563166,74.25
20260709,5438,16,合　計,38006,112536565,100.0
