as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3025,1,1-999,33663,801697,1.41
20260709,3025,2,"1,000-5,000",6122,11868905,20.91
20260709,3025,3,"5,001-10,000",679,5386535,9.49
20260709,3025,4,"10,001-15,000",231,2966983,5.22
20260709,3025,5,"15,001-20,000",141,2595342,4.57
20260709,3025,6,"20,001-30,000",114,2936880,5.17
20260709,3025,7,"30,001-40,000",69,2450262,4.31
20260709,3025,8,"40,001-50,000",43,1958204,3.45
20260709,3025,9,"50,001-100,000",67,5064736,8.92
20260709,3025,10,"100,001-200,000",30,3857176,6.79
20260709,3025,11,"200,001-400,000",13,3435603,6.05
20260709,3025,12,"400,001-600,000",2,1021903,1.8
20260709,3025,13,"600,001-800,000",5,3434469,6.05
20260709,3025,14,"800,001-1,000,000",2,1928564,3.39
20260709,3025,15,"1,000,001以上",2,7029181,12.38
20260709,3025,16,合　計,41183,56736440,100.0
