as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,2412,1,1-999,91769,24533397,0.31
20251121,2412,2,"1,000-5,000",160519,329605169,4.24
20251121,2412,3,"5,001-10,000",24195,186140721,2.39
20251121,2412,4,"10,001-15,000",8856,111612365,1.43
20251121,2412,5,"15,001-20,000",5608,101338438,1.3
20251121,2412,6,"20,001-30,000",6147,154473633,1.99
20251121,2412,7,"30,001-40,000",3940,137726835,1.77
20251121,2412,8,"40,001-50,000",2228,100840767,1.29
20251121,2412,9,"50,001-100,000",3740,257372671,3.31
20251121,2412,10,"100,001-200,000",954,129682560,1.67
20251121,2412,11,"200,001-400,000",343,96050783,1.23
20251121,2412,12,"400,001-600,000",123,60283825,0.77
20251121,2412,13,"600,001-800,000",61,41510787,0.53
20251121,2412,14,"800,001-1,000,000",48,42719503,0.55
20251121,2412,15,"1,000,001以上",303,5983555091,77.13
20251121,2412,16,合　計,308834,7757446545,100.0
20251128,2412,1,1-999,91798,24536979,0.31
20251128,2412,2,"1,000-5,000",160750,330123727,4.25
20251128,2412,3,"5,001-10,000",24246,186576349,2.4
20251128,2412,4,"10,001-15,000",8879,111950089,1.44
20251128,2412,5,"15,001-20,000",5598,101124644,1.3
20251128,2412,6,"20,001-30,000",6201,155833756,2.0
20251128,2412,7,"30,001-40,000",3925,137187115,1.76
20251128,2412,8,"40,001-50,000",2232,101035136,1.3
20251128,2412,9,"50,001-100,000",3749,258131616,3.32
20251128,2412,10,"100,001-200,000",960,130694749,1.68
20251128,2412,11,"200,001-400,000",349,97991098,1.26
20251128,2412,12,"400,001-600,000",126,61433620,0.79
20251128,2412,13,"600,001-800,000",59,40212712,0.51
20251128,2412,14,"800,001-1,000,000",56,49887250,0.64
20251128,2412,15,"1,000,001以上",296,5970727705,76.96
20251128,2412,16,合　計,309224,7757446545,100.0
20251205,2412,1,1-999,92112,24617063,0.31
20251205,2412,2,"1,000-5,000",161712,332187149,4.28
20251205,2412,3,"5,001-10,000",24491,188476087,2.42
20251205,2412,4,"10,001-15,000",8937,112644447,1.45
20251205,2412,5,"15,001-20,000",5643,101976586,1.31
20251205,2412,6,"20,001-30,000",6248,157092933,2.02
20251205,2412,7,"30,001-40,000",3929,137336485,1.77
20251205,2412,8,"40,001-50,000",2247,101623996,1.31
20251205,2412,9,"50,001-100,000",3760,259003458,3.33
20251205,2412,10,"100,001-200,000",973,132327031,1.7
20251205,2412,11,"200,001-400,000",344,96613970,1.24
20251205,2412,12,"400,001-600,000",127,62159392,0.8
20251205,2412,13,"600,001-800,000",59,40434894,0.52
20251205,2412,14,"800,001-1,000,000",54,48284657,0.62
20251205,2412,15,"1,000,001以上",294,5962668397,76.86
20251205,2412,16,合　計,310930,7757446545,100.0
20251212,2412,1,1-999,92325.0,24666051,0.31
20251212,2412,2,"1,000-5,000",161976.0,332827448,4.29
20251212,2412,3,"5,001-10,000",24573.0,189172880,2.43
20251212,2412,4,"10,001-15,000",8950.0,112808441,1.45
20251212,2412,5,"15,001-20,000",5669.0,102429325,1.32
20251212,2412,6,"20,001-30,000",6260.0,157339224,2.02
20251212,2412,7,"30,001-40,000",3945.0,137879652,1.77
20251212,2412,8,"40,001-50,000",2245.0,101538149,1.3
20251212,2412,9,"50,001-100,000",3782.0,260360303,3.35
20251212,2412,10,"100,001-200,000",980.0,133193570,1.71
20251212,2412,11,"200,001-400,000",348.0,97490990,1.25
20251212,2412,12,"400,001-600,000",125.0,61214409,0.78
20251212,2412,13,"600,001-800,000",61.0,41732354,0.53
20251212,2412,14,"800,001-1,000,000",53.0,47251057,0.6
20251212,2412,15,"1,000,001以上",293.0,5957547691,76.79
20251212,2412,16,差異數調整（說明4）,,-4999,-0.0
20251212,2412,17,合　計,311585.0,7757446545,100.0
20251219,2412,1,1-999,92431,24678208,0.31
20251219,2412,2,"1,000-5,000",162178,333211118,4.29
20251219,2412,3,"5,001-10,000",24600,189331816,2.44
20251219,2412,4,"10,001-15,000",8966,112968166,1.45
20251219,2412,5,"15,001-20,000",5670,102448408,1.32
20251219,2412,6,"20,001-30,000",6276,157714748,2.03
20251219,2412,7,"30,001-40,000",3932,137444023,1.77
20251219,2412,8,"40,001-50,000",2240,101261961,1.3
20251219,2412,9,"50,001-100,000",3788,260853066,3.36
20251219,2412,10,"100,001-200,000",979,133139171,1.71
20251219,2412,11,"200,001-400,000",347,97432098,1.25
20251219,2412,12,"400,001-600,000",124,60917145,0.78
20251219,2412,13,"600,001-800,000",62,42572987,0.54
20251219,2412,14,"800,001-1,000,000",52,46537724,0.59
