as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6263,1,1-999,4039,692900,1.1
20260709,6263,2,"1,000-5,000",6493,11642506,18.62
20260709,6263,3,"5,001-10,000",617,4678270,7.48
20260709,6263,4,"10,001-15,000",214,2689166,4.3
20260709,6263,5,"15,001-20,000",100,1821428,2.91
20260709,6263,6,"20,001-30,000",83,2080696,3.32
20260709,6263,7,"30,001-40,000",31,1108505,1.77
20260709,6263,8,"40,001-50,000",29,1330059,2.12
20260709,6263,9,"50,001-100,000",40,2772050,4.43
20260709,6263,10,"100,001-200,000",25,3492636,5.58
20260709,6263,11,"200,001-400,000",11,3092571,4.94
20260709,6263,12,"400,001-600,000",3,1495428,2.39
20260709,6263,13,"600,001-800,000",0,0,0.0
20260709,6263,14,"800,001-1,000,000",0,0,0.0
20260709,6263,15,"1,000,001以上",4,25604749,40.96
20260709,6263,16,合　計,11689,62500964,100.0
