as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6278,1,1-999,16244,3136500,1.07
20260709,6278,2,"1,000-5,000",25404,43966719,15.03
20260709,6278,3,"5,001-10,000",1772,13875225,4.74
20260709,6278,4,"10,001-15,000",369,4745092,1.62
20260709,6278,5,"15,001-20,000",217,4002549,1.36
20260709,6278,6,"20,001-30,000",167,4244095,1.45
20260709,6278,7,"30,001-40,000",77,2735141,0.93
20260709,6278,8,"40,001-50,000",71,3302385,1.12
20260709,6278,9,"50,001-100,000",101,7320158,2.5
20260709,6278,10,"100,001-200,000",71,9824798,3.36
20260709,6278,11,"200,001-400,000",38,10895852,3.72
20260709,6278,12,"400,001-600,000",22,11024071,3.77
20260709,6278,13,"600,001-800,000",13,9426312,3.22
20260709,6278,14,"800,001-1,000,000",8,7259686,2.48
20260709,6278,15,"1,000,001以上",47,156639770,53.57
20260709,6278,16,合　計,44621,292398353,100.0
