as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3268,1,1-999,39478,217625,0.62
20260709,3268,2,"1,000-5,000",2514,5097981,14.68
20260709,3268,3,"5,001-10,000",357,2763832,7.96
20260709,3268,4,"10,001-15,000",118,1485288,4.27
20260709,3268,5,"15,001-20,000",87,1604978,4.62
20260709,3268,6,"20,001-30,000",72,1845150,5.31
20260709,3268,7,"30,001-40,000",30,1048690,3.02
20260709,3268,8,"40,001-50,000",19,884320,2.54
20260709,3268,9,"50,001-100,000",36,2522346,7.26
20260709,3268,10,"100,001-200,000",19,2531119,7.28
20260709,3268,11,"200,001-400,000",12,3399622,9.79
20260709,3268,12,"400,001-600,000",3,1532961,4.41
20260709,3268,13,"600,001-800,000",0,0,0.0
20260709,3268,14,"800,001-1,000,000",0,0,0.0
20260709,3268,15,"1,000,001以上",6,9786884,28.18
20260709,3268,16,合　計,42751,34720796,100.0
