as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3035,1,1-999,67282,7608379,2.92
20260709,3035,2,"1,000-5,000",43074,77419072,29.71
20260709,3035,3,"5,001-10,000",3676,27443049,10.53
20260709,3035,4,"10,001-15,000",925,11666422,4.47
20260709,3035,5,"15,001-20,000",434,7897557,3.03
20260709,3035,6,"20,001-30,000",399,10003067,3.83
20260709,3035,7,"30,001-40,000",151,5396217,2.07
20260709,3035,8,"40,001-50,000",88,4025335,1.54
20260709,3035,9,"50,001-100,000",157,10766512,4.13
20260709,3035,10,"100,001-200,000",60,8207523,3.15
20260709,3035,11,"200,001-400,000",32,9162948,3.51
20260709,3035,12,"400,001-600,000",11,5532274,2.12
20260709,3035,13,"600,001-800,000",4,2689605,1.03
20260709,3035,14,"800,001-1,000,000",9,8106090,3.11
20260709,3035,15,"1,000,001以上",14,64626263,24.8
20260709,3035,16,合　計,116316,260550313,100.0
