as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6101,1,1-999,1401,263015,0.22
20260709,6101,2,"1,000-5,000",1729,3346007,2.86
20260709,6101,3,"5,001-10,000",176,1357961,1.16
20260709,6101,4,"10,001-15,000",53,674309,0.57
20260709,6101,5,"15,001-20,000",42,766269,0.65
20260709,6101,6,"20,001-30,000",38,941948,0.8
20260709,6101,7,"30,001-40,000",16,567518,0.48
20260709,6101,8,"40,001-50,000",10,460855,0.39
20260709,6101,9,"50,001-100,000",25,1699859,1.45
20260709,6101,10,"100,001-200,000",21,2819867,2.41
20260709,6101,11,"200,001-400,000",8,2090000,1.79
20260709,6101,12,"400,001-600,000",5,2601262,2.23
20260709,6101,13,"600,001-800,000",6,4380633,3.75
20260709,6101,14,"800,001-1,000,000",4,3810000,3.26
20260709,6101,15,"1,000,001以上",24,90809494,77.88
20260709,6101,16,合　計,3558,116588997,100.0
