as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8299,1,1-999,157098,13950010,6.3
20260709,8299,2,"1,000-5,000",22595,38344306,17.33
20260709,8299,3,"5,001-10,000",1490,11157545,5.04
20260709,8299,4,"10,001-15,000",450,5728386,2.59
20260709,8299,5,"15,001-20,000",273,4883251,2.2
20260709,8299,6,"20,001-30,000",217,5475023,2.47
20260709,8299,7,"30,001-40,000",112,3951553,1.78
20260709,8299,8,"40,001-50,000",77,3505064,1.58
20260709,8299,9,"50,001-100,000",150,10162767,4.59
20260709,8299,10,"100,001-200,000",81,11286887,5.1
20260709,8299,11,"200,001-400,000",46,13058813,5.9
20260709,8299,12,"400,001-600,000",21,10252263,4.63
20260709,8299,13,"600,001-800,000",14,9803683,4.43
20260709,8299,14,"800,001-1,000,000",5,4451262,2.01
20260709,8299,15,"1,000,001以上",29,75154434,33.98
20260709,8299,16,合　計,182658,221165247,100.0
