as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6763,1,1-999,4605,961351,0.52
20260709,6763,2,"1,000-5,000",11224,22313906,12.12
20260709,6763,3,"5,001-10,000",1472,11535459,6.26
20260709,6763,4,"10,001-15,000",547,6775201,3.68
20260709,6763,5,"15,001-20,000",243,4497080,2.44
20260709,6763,6,"20,001-30,000",202,5130628,2.78
20260709,6763,7,"30,001-40,000",92,3291030,1.78
20260709,6763,8,"40,001-50,000",56,2541390,1.38
20260709,6763,9,"50,001-100,000",81,5610261,3.04
20260709,6763,10,"100,001-200,000",36,4721284,2.56
20260709,6763,11,"200,001-400,000",12,3298608,1.79
20260709,6763,12,"400,001-600,000",4,1998525,1.08
20260709,6763,13,"600,001-800,000",6,4038500,2.19
20260709,6763,14,"800,001-1,000,000",2,1868797,1.01
20260709,6763,15,"1,000,001以上",9,105457110,57.3
20260709,6763,16,合　計,18591,184039130,100.0
