as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6140,1,1-999,3915,562681,1.02
20260709,6140,2,"1,000-5,000",4809,9473084,17.25
20260709,6140,3,"5,001-10,000",662,4715654,8.58
20260709,6140,4,"10,001-15,000",221,2675140,4.87
20260709,6140,5,"15,001-20,000",107,1914081,3.48
20260709,6140,6,"20,001-30,000",99,2401998,4.37
20260709,6140,7,"30,001-40,000",38,1300299,2.36
20260709,6140,8,"40,001-50,000",24,1096351,1.99
20260709,6140,9,"50,001-100,000",28,1931018,3.51
20260709,6140,10,"100,001-200,000",11,1512143,2.75
20260709,6140,11,"200,001-400,000",6,1754048,3.19
20260709,6140,12,"400,001-600,000",4,1933031,3.52
20260709,6140,13,"600,001-800,000",3,2006793,3.65
20260709,6140,14,"800,001-1,000,000",3,2695246,4.9
20260709,6140,15,"1,000,001以上",7,18926193,34.47
20260709,6140,16,合　計,9937,54897760,100.0
