as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6616,1,1-999,383,52411,0.14
20260709,6616,2,"1,000-5,000",778,1557242,4.38
20260709,6616,3,"5,001-10,000",157,1199075,3.37
20260709,6616,4,"10,001-15,000",71,861761,2.42
20260709,6616,5,"15,001-20,000",43,793142,2.23
20260709,6616,6,"20,001-30,000",41,1027274,2.89
20260709,6616,7,"30,001-40,000",31,1125774,3.17
20260709,6616,8,"40,001-50,000",17,782751,2.2
20260709,6616,9,"50,001-100,000",28,1937502,5.46
20260709,6616,10,"100,001-200,000",19,2709619,7.63
20260709,6616,11,"200,001-400,000",5,1248193,3.51
20260709,6616,12,"400,001-600,000",2,849850,2.39
20260709,6616,13,"600,001-800,000",3,2228120,6.28
20260709,6616,14,"800,001-1,000,000",0,0,0.0
20260709,6616,15,"1,000,001以上",6,19105759,53.85
20260709,6616,16,合　計,1584,35478473,100.0
