as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6192,1,1-999,3357,926553,0.96
20260709,6192,2,"1,000-5,000",3714,7331417,7.62
20260709,6192,3,"5,001-10,000",464,3516817,3.65
20260709,6192,4,"10,001-15,000",177,2243864,2.33
20260709,6192,5,"15,001-20,000",89,1604970,1.66
20260709,6192,6,"20,001-30,000",109,2714713,2.82
20260709,6192,7,"30,001-40,000",40,1395483,1.45
20260709,6192,8,"40,001-50,000",32,1450034,1.5
20260709,6192,9,"50,001-100,000",78,5624813,5.84
20260709,6192,10,"100,001-200,000",44,6005983,6.24
20260709,6192,11,"200,001-400,000",30,8299916,8.63
20260709,6192,12,"400,001-600,000",9,4651491,4.83
20260709,6192,13,"600,001-800,000",7,4824463,5.01
20260709,6192,14,"800,001-1,000,000",2,1746478,1.81
20260709,6192,15,"1,000,001以上",20,43818775,45.57
20260709,6192,16,合　計,8172,96155770,100.0
