as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2317,1,1-999,448573,102162591,0.72
20260709,2317,2,"1,000-5,000",569782,1177044932,8.36
20260709,2317,3,"5,001-10,000",85925,644243466,4.57
20260709,2317,4,"10,001-15,000",28726,358835089,2.54
20260709,2317,5,"15,001-20,000",14855,266142306,1.89
20260709,2317,6,"20,001-30,000",13976,347682237,2.47
20260709,2317,7,"30,001-40,000",6316,221600995,1.57
20260709,2317,8,"40,001-50,000",3776,172056123,1.22
20260709,2317,9,"50,001-100,000",6541,455537380,3.23
20260709,2317,10,"100,001-200,000",2674,362940736,2.57
20260709,2317,11,"200,001-400,000",1009,277973055,1.97
20260709,2317,12,"400,001-600,000",327,158814858,1.12
20260709,2317,13,"600,001-800,000",168,116207757,0.82
20260709,2317,14,"800,001-1,000,000",120,107798239,0.76
20260709,2317,15,"1,000,001以上",821,9304384156,66.11
20260709,2317,16,合　計,1183589,14073423920,100.0
