as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9914,1,1-999,51419,1964226,0.65
20260709,9914,2,"1,000-5,000",11649,23887676,7.98
20260709,9914,3,"5,001-10,000",1671,12938631,4.32
20260709,9914,4,"10,001-15,000",545,7001255,2.34
20260709,9914,5,"15,001-20,000",319,5819143,1.94
20260709,9914,6,"20,001-30,000",277,7143535,2.38
20260709,9914,7,"30,001-40,000",131,4676968,1.56
20260709,9914,8,"40,001-50,000",80,3685594,1.23
20260709,9914,9,"50,001-100,000",154,10732645,3.58
20260709,9914,10,"100,001-200,000",70,9844794,3.29
20260709,9914,11,"200,001-400,000",51,13866797,4.63
20260709,9914,12,"400,001-600,000",14,7073380,2.36
20260709,9914,13,"600,001-800,000",8,5666250,1.89
20260709,9914,14,"800,001-1,000,000",18,16250791,5.43
20260709,9914,15,"1,000,001以上",42,168432115,56.33
20260709,9914,16,合　計,66448,298983800,100.0
