as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4108,1,1-999,37602,1966097,0.98
20260709,4108,2,"1,000-5,000",12564,26602620,13.39
20260709,4108,3,"5,001-10,000",2210,17131835,8.62
20260709,4108,4,"10,001-15,000",793,9992248,5.03
20260709,4108,5,"15,001-20,000",482,8804342,4.43
20260709,4108,6,"20,001-30,000",443,11170396,5.62
20260709,4108,7,"30,001-40,000",211,7445553,3.74
20260709,4108,8,"40,001-50,000",150,6942464,3.49
20260709,4108,9,"50,001-100,000",255,18006726,9.06
20260709,4108,10,"100,001-200,000",112,15730508,7.91
20260709,4108,11,"200,001-400,000",55,14953916,7.52
20260709,4108,12,"400,001-600,000",12,5606309,2.82
20260709,4108,13,"600,001-800,000",4,2869958,1.44
20260709,4108,14,"800,001-1,000,000",5,4579164,2.3
20260709,4108,15,"1,000,001以上",7,46816743,23.57
20260709,4108,16,合　計,54905,198618879,100.0
