as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4804,1,1-999,27351,109131,0.15
20260709,4804,2,"1,000-5,000",1949,4083658,5.67
20260709,4804,3,"5,001-10,000",385,3079491,4.27
20260709,4804,4,"10,001-15,000",112,1478051,2.05
20260709,4804,5,"15,001-20,000",71,1329906,1.84
20260709,4804,6,"20,001-30,000",62,1565643,2.17
20260709,4804,7,"30,001-40,000",40,1407589,1.95
20260709,4804,8,"40,001-50,000",27,1275000,1.77
20260709,4804,9,"50,001-100,000",50,3605000,5.0
20260709,4804,10,"100,001-200,000",29,4213451,5.85
20260709,4804,11,"200,001-400,000",19,5197000,7.21
20260709,4804,12,"400,001-600,000",3,1365000,1.89
20260709,4804,13,"600,001-800,000",3,2129000,2.95
20260709,4804,14,"800,001-1,000,000",2,1644000,2.28
20260709,4804,15,"1,000,001以上",3,39510000,54.88
20260709,4804,16,合　計,30106,71991920,100.0
