as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2231,1,1-999,5118,807802,0.59
20260709,2231,2,"1,000-5,000",7640,14274873,10.5
20260709,2231,3,"5,001-10,000",785,5796111,4.26
20260709,2231,4,"10,001-15,000",225,2790816,2.05
20260709,2231,5,"15,001-20,000",121,2183335,1.6
20260709,2231,6,"20,001-30,000",138,3460063,2.54
20260709,2231,7,"30,001-40,000",60,2058864,1.51
20260709,2231,8,"40,001-50,000",33,1497080,1.1
20260709,2231,9,"50,001-100,000",65,4767555,3.5
20260709,2231,10,"100,001-200,000",25,3339373,2.45
20260709,2231,11,"200,001-400,000",20,5434665,3.99
20260709,2231,12,"400,001-600,000",8,3599422,2.64
20260709,2231,13,"600,001-800,000",1,800000,0.58
20260709,2231,14,"800,001-1,000,000",0,0,0.0
20260709,2231,15,"1,000,001以上",19,85121911,62.62
20260709,2231,16,合　計,14258,135931870,100.0
