as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3543,1,1-999,19553,253647,0.23
20260709,3543,2,"1,000-5,000",3969,8393186,7.61
20260709,3543,3,"5,001-10,000",662,5252564,4.76
20260709,3543,4,"10,001-15,000",270,3406325,3.08
20260709,3543,5,"15,001-20,000",174,3205615,2.9
20260709,3543,6,"20,001-30,000",138,3566112,3.23
20260709,3543,7,"30,001-40,000",87,3079623,2.79
20260709,3543,8,"40,001-50,000",41,1898513,1.72
20260709,3543,9,"50,001-100,000",114,8079912,7.32
20260709,3543,10,"100,001-200,000",67,9459694,8.57
20260709,3543,11,"200,001-400,000",40,10875517,9.86
20260709,3543,12,"400,001-600,000",15,7374244,6.68
20260709,3543,13,"600,001-800,000",7,4538162,4.11
20260709,3543,14,"800,001-1,000,000",6,5247365,4.75
20260709,3543,15,"1,000,001以上",15,35632671,32.31
20260709,3543,16,合　計,25158,110263150,100.0
