as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8046,1,1-999,67510,6156357,0.95
20260709,8046,2,"1,000-5,000",16417,25465920,3.94
20260709,8046,3,"5,001-10,000",868,6614587,1.02
20260709,8046,4,"10,001-15,000",239,3017587,0.46
20260709,8046,5,"15,001-20,000",121,2184959,0.33
20260709,8046,6,"20,001-30,000",150,3748079,0.58
20260709,8046,7,"30,001-40,000",79,2799943,0.43
20260709,8046,8,"40,001-50,000",50,2286737,0.35
20260709,8046,9,"50,001-100,000",136,9898464,1.53
20260709,8046,10,"100,001-200,000",70,10126920,1.56
20260709,8046,11,"200,001-400,000",73,20682510,3.2
20260709,8046,12,"400,001-600,000",23,11746318,1.81
20260709,8046,13,"600,001-800,000",15,10551192,1.63
20260709,8046,14,"800,001-1,000,000",6,5192215,0.8
20260709,8046,15,"1,000,001以上",44,525693699,81.35
20260709,8046,16,合　計,85801,646165487,100.0
