as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1219,1,1-999,38073,1471675,0.43
20260709,1219,2,"1,000-5,000",10163,20534240,6.01
20260709,1219,3,"5,001-10,000",2248,15316099,4.48
20260709,1219,4,"10,001-15,000",1063,12347006,3.61
20260709,1219,5,"15,001-20,000",380,6676621,1.95
20260709,1219,6,"20,001-30,000",487,11611745,3.4
20260709,1219,7,"30,001-40,000",223,7603534,2.22
20260709,1219,8,"40,001-50,000",131,5797010,1.69
20260709,1219,9,"50,001-100,000",237,16738958,4.9
20260709,1219,10,"100,001-200,000",118,16245750,4.76
20260709,1219,11,"200,001-400,000",48,13067718,3.82
20260709,1219,12,"400,001-600,000",14,6565644,1.92
20260709,1219,13,"600,001-800,000",7,4750433,1.39
20260709,1219,14,"800,001-1,000,000",7,6033631,1.76
20260709,1219,15,"1,000,001以上",52,196478300,57.57
20260709,1219,16,合　計,53251,341238364,100.0
