as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1309,1,1-999,46434,3983534,1.0
20260709,1309,2,"1,000-5,000",24076,51906197,13.05
20260709,1309,3,"5,001-10,000",4452,32953750,8.28
20260709,1309,4,"10,001-15,000",1680,20501204,5.15
20260709,1309,5,"15,001-20,000",815,14812825,3.72
20260709,1309,6,"20,001-30,000",741,18368741,4.62
20260709,1309,7,"30,001-40,000",263,9271197,2.33
20260709,1309,8,"40,001-50,000",195,9056337,2.27
20260709,1309,9,"50,001-100,000",314,22462937,5.64
20260709,1309,10,"100,001-200,000",121,16699294,4.2
20260709,1309,11,"200,001-400,000",44,12072794,3.03
20260709,1309,12,"400,001-600,000",17,8834422,2.22
20260709,1309,13,"600,001-800,000",4,2820050,0.7
20260709,1309,14,"800,001-1,000,000",4,3482024,0.87
20260709,1309,15,"1,000,001以上",8,170361542,42.84
20260709,1309,16,合　計,79168,397586848,100.0
