as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1506,1,1-999,16733,700671,0.23
20260709,1506,2,"1,000-5,000",2982,6699043,2.23
20260709,1506,3,"5,001-10,000",659,5536649,1.84
20260709,1506,4,"10,001-15,000",226,2943603,0.97
20260709,1506,5,"15,001-20,000",185,3471848,1.15
20260709,1506,6,"20,001-30,000",197,5118757,1.7
20260709,1506,7,"30,001-40,000",118,4215631,1.4
20260709,1506,8,"40,001-50,000",65,3062597,1.01
20260709,1506,9,"50,001-100,000",143,10578447,3.52
20260709,1506,10,"100,001-200,000",88,12661654,4.21
20260709,1506,11,"200,001-400,000",48,13587696,4.52
20260709,1506,12,"400,001-600,000",20,10096994,3.36
20260709,1506,13,"600,001-800,000",8,5694484,1.89
20260709,1506,14,"800,001-1,000,000",2,1728000,0.57
20260709,1506,15,"1,000,001以上",15,214292427,71.33
20260709,1506,16,合　計,21489,300388501,100.0
