as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4430,1,1-999,5278,1279729,2.27
20260709,4430,2,"1,000-5,000",2801,5504143,9.78
20260709,4430,3,"5,001-10,000",302,2309167,4.1
20260709,4430,4,"10,001-15,000",96,1233498,2.19
20260709,4430,5,"15,001-20,000",57,1049266,1.86
20260709,4430,6,"20,001-30,000",47,1224627,2.17
20260709,4430,7,"30,001-40,000",29,990295,1.75
20260709,4430,8,"40,001-50,000",13,621806,1.1
20260709,4430,9,"50,001-100,000",21,1389151,2.46
20260709,4430,10,"100,001-200,000",22,3095119,5.5
20260709,4430,11,"200,001-400,000",7,1951025,3.46
20260709,4430,12,"400,001-600,000",4,1802000,3.2
20260709,4430,13,"600,001-800,000",2,1407502,2.5
20260709,4430,14,"800,001-1,000,000",3,2426992,4.31
20260709,4430,15,"1,000,001以上",11,29989289,53.29
20260709,4430,16,合　計,8693,56273609,100.0
