as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6470,1,1-999,22134,245900,0.65
20260709,6470,2,"1,000-5,000",4133,8064566,21.39
20260709,6470,3,"5,001-10,000",501,3907841,10.36
20260709,6470,4,"10,001-15,000",118,1507344,3.99
20260709,6470,5,"15,001-20,000",68,1267627,3.36
20260709,6470,6,"20,001-30,000",56,1408750,3.73
20260709,6470,7,"30,001-40,000",35,1248703,3.31
20260709,6470,8,"40,001-50,000",11,515755,1.36
20260709,6470,9,"50,001-100,000",31,2253395,5.97
20260709,6470,10,"100,001-200,000",7,1022968,2.71
20260709,6470,11,"200,001-400,000",4,1168324,3.09
20260709,6470,12,"400,001-600,000",0,0,0.0
20260709,6470,13,"600,001-800,000",0,0,0.0
20260709,6470,14,"800,001-1,000,000",0,0,0.0
20260709,6470,15,"1,000,001以上",1,15082927,40.01
20260709,6470,16,合　計,27099,37694100,100.0
