as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8467,1,1-999,686,76300,0.15
20260709,8467,2,"1,000-5,000",764,1381743,2.85
20260709,8467,3,"5,001-10,000",87,659646,1.36
20260709,8467,4,"10,001-15,000",25,328094,0.67
20260709,8467,5,"15,001-20,000",12,209242,0.43
20260709,8467,6,"20,001-30,000",23,548909,1.13
20260709,8467,7,"30,001-40,000",8,297010,0.61
20260709,8467,8,"40,001-50,000",5,225000,0.46
20260709,8467,9,"50,001-100,000",14,984954,2.03
20260709,8467,10,"100,001-200,000",16,2318490,4.79
20260709,8467,11,"200,001-400,000",5,1665273,3.44
20260709,8467,12,"400,001-600,000",4,2038338,4.21
20260709,8467,13,"600,001-800,000",3,1899892,3.92
20260709,8467,14,"800,001-1,000,000",0,0,0.0
20260709,8467,15,"1,000,001以上",14,35740684,73.88
20260709,8467,16,合　計,1666,48373575,100.0
