as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6005,1,1-999,49816,6284769,0.28
20260709,6005,2,"1,000-5,000",40656,91778660,4.22
20260709,6005,3,"5,001-10,000",10226,79284232,3.65
20260709,6005,4,"10,001-15,000",3720,47023701,2.16
20260709,6005,5,"15,001-20,000",2259,41402607,1.9
20260709,6005,6,"20,001-30,000",2010,50943143,2.34
20260709,6005,7,"30,001-40,000",925,32855793,1.51
20260709,6005,8,"40,001-50,000",626,28892865,1.33
20260709,6005,9,"50,001-100,000",1150,83132893,3.82
20260709,6005,10,"100,001-200,000",489,68035179,3.13
20260709,6005,11,"200,001-400,000",224,61879464,2.85
20260709,6005,12,"400,001-600,000",71,34984004,1.61
20260709,6005,13,"600,001-800,000",24,17254137,0.79
20260709,6005,14,"800,001-1,000,000",24,21577223,0.99
20260709,6005,15,"1,000,001以上",152,1505579427,69.35
20260709,6005,16,合　計,112372,2170908097,100.0
