as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1264,1,1-999,5387,1021969,2.75
20260709,1264,2,"1,000-5,000",3160,5675661,15.31
20260709,1264,3,"5,001-10,000",306,2166185,5.84
20260709,1264,4,"10,001-15,000",100,1206294,3.25
20260709,1264,5,"15,001-20,000",30,536122,1.44
20260709,1264,6,"20,001-30,000",33,811061,2.18
20260709,1264,7,"30,001-40,000",14,505870,1.36
20260709,1264,8,"40,001-50,000",9,412352,1.11
20260709,1264,9,"50,001-100,000",16,1090518,2.94
20260709,1264,10,"100,001-200,000",7,956746,2.58
20260709,1264,11,"200,001-400,000",19,5145414,13.88
20260709,1264,12,"400,001-600,000",2,978711,2.64
20260709,1264,13,"600,001-800,000",3,2093357,5.64
20260709,1264,14,"800,001-1,000,000",6,5245864,14.15
20260709,1264,15,"1,000,001以上",5,9206243,24.84
20260709,1264,16,合　計,9097,37052367,100.0
