as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,1308,1,1-999,38314,4439858,0.74
20251121,1308,2,"1,000-5,000",24240,53854747,9.07
20251121,1308,3,"5,001-10,000",5385,40392901,6.8
20251121,1308,4,"10,001-15,000",1873,23229923,3.91
20251121,1308,5,"15,001-20,000",1166,21113099,3.55
20251121,1308,6,"20,001-30,000",1013,25416820,4.28
20251121,1308,7,"30,001-40,000",462,16395897,2.76
20251121,1308,8,"40,001-50,000",277,12726523,2.14
20251121,1308,9,"50,001-100,000",501,35809513,6.03
20251121,1308,10,"100,001-200,000",196,26988122,4.54
20251121,1308,11,"200,001-400,000",86,23717963,3.99
20251121,1308,12,"400,001-600,000",17,8459906,1.42
20251121,1308,13,"600,001-800,000",5,3420337,0.57
20251121,1308,14,"800,001-1,000,000",2,1750246,0.29
20251121,1308,15,"1,000,001以上",28,296028064,49.85
20251121,1308,16,合　計,73565,593743919,100.0
20251128,1308,1,1-999,38333,4433582,0.74
20251128,1308,2,"1,000-5,000",24191,53737328,9.05
20251128,1308,3,"5,001-10,000",5377,40347399,6.79
20251128,1308,4,"10,001-15,000",1872,23218803,3.91
20251128,1308,5,"15,001-20,000",1164,21075460,3.54
20251128,1308,6,"20,001-30,000",1008,25323965,4.26
20251128,1308,7,"30,001-40,000",460,16325397,2.74
20251128,1308,8,"40,001-50,000",276,12665523,2.13
20251128,1308,9,"50,001-100,000",501,35548831,5.98
20251128,1308,10,"100,001-200,000",199,27411122,4.61
20251128,1308,11,"200,001-400,000",88,24563716,4.13
20251128,1308,12,"400,001-600,000",14,6950588,1.17
20251128,1308,13,"600,001-800,000",6,4184337,0.7
20251128,1308,14,"800,001-1,000,000",2,1791246,0.3
20251128,1308,15,"1,000,001以上",28,296166622,49.88
20251128,1308,16,合　計,73519,593743919,100.0
20251205,1308,1,1-999,38310,4426546,0.74
20251205,1308,2,"1,000-5,000",24324,53922455,9.08
20251205,1308,3,"5,001-10,000",5383,40484081,6.81
20251205,1308,4,"10,001-15,000",1862,23110841,3.89
20251205,1308,5,"15,001-20,000",1168,21156675,3.56
20251205,1308,6,"20,001-30,000",1017,25616686,4.31
20251205,1308,7,"30,001-40,000",463,16385474,2.75
20251205,1308,8,"40,001-50,000",265,12160986,2.04
20251205,1308,9,"50,001-100,000",496,35222237,5.93
20251205,1308,10,"100,001-200,000",193,26545412,4.47
20251205,1308,11,"200,001-400,000",91,25039818,4.21
20251205,1308,12,"400,001-600,000",16,7950906,1.33
20251205,1308,13,"600,001-800,000",5,3522337,0.59
20251205,1308,14,"800,001-1,000,000",2,1911758,0.32
20251205,1308,15,"1,000,001以上",28,296287707,49.9
20251205,1308,16,合　計,73623,593743919,100.0
20251212,1308,1,1-999,38335,4410816,0.74
20251212,1308,2,"1,000-5,000",24187,53689514,9.04
20251212,1308,3,"5,001-10,000",5376,40411249,6.8
20251212,1308,4,"10,001-15,000",1878,23291489,3.92
20251212,1308,5,"15,001-20,000",1167,21147126,3.56
20251212,1308,6,"20,001-30,000",1011,25428603,4.28
20251212,1308,7,"30,001-40,000",470,16628371,2.8
20251212,1308,8,"40,001-50,000",270,12379986,2.08
20251212,1308,9,"50,001-100,000",495,35297495,5.94
20251212,1308,10,"100,001-200,000",193,26368293,4.44
20251212,1308,11,"200,001-400,000",93,25599653,4.31
20251212,1308,12,"400,001-600,000",19,9403906,1.58
20251212,1308,13,"600,001-800,000",5,3662337,0.61
20251212,1308,14,"800,001-1,000,000",3,2753964,0.46
20251212,1308,15,"1,000,001以上",26,293271117,49.39
20251212,1308,16,合　計,73528,593743919,100.0
20251219,1308,1,1-999,38336,4406259,0.74
20251219,1308,2,"1,000-5,000",24125,53593524,9.02
20251219,1308,3,"5,001-10,000",5367,40387308,6.8
20251219,1308,4,"10,001-15,000",1894,23507993,3.95
20251219,1308,5,"15,001-20,000",1177,21346045,3.59
20251219,1308,6,"20,001-30,000",1002,25215494,4.24
20251219,1308,7,"30,001-40,000",473,16755960,2.82
20251219,1308,8,"40,001-50,000",269,12330986,2.07
20251219,1308,9,"50,001-100,000",507,36107665,6.08
20251219,1308,10,"100,001-200,000",193,26352904,4.43
20251219,1308,11,"200,001-400,000",96,26790741,4.51
20251219,1308,12,"400,001-600,000",16,8023588,1.35
20251219,1308,13,"600,001-800,000",6,4265583,0.71
20251219,1308,14,"800,001-1,000,000",2,1923718,0.32
20251219,1308,15,"1,000,001以上",26,292736151,49.3
20251219,1308,16,合　計,73489,593743919,100.0
