as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6176,1,1-999,26492,3690947,0.79
20260709,6176,2,"1,000-5,000",38270,75560843,16.24
20260709,6176,3,"5,001-10,000",4568,35856555,7.71
20260709,6176,4,"10,001-15,000",1268,16145720,3.47
20260709,6176,5,"15,001-20,000",767,14203704,3.05
20260709,6176,6,"20,001-30,000",569,14679107,3.15
20260709,6176,7,"30,001-40,000",268,9634095,2.07
20260709,6176,8,"40,001-50,000",157,7360505,1.58
20260709,6176,9,"50,001-100,000",269,19380567,4.16
20260709,6176,10,"100,001-200,000",133,19190342,4.12
20260709,6176,11,"200,001-400,000",84,23779232,5.11
20260709,6176,12,"400,001-600,000",36,17737780,3.81
20260709,6176,13,"600,001-800,000",23,15811441,3.4
20260709,6176,14,"800,001-1,000,000",12,11122852,2.39
20260709,6176,15,"1,000,001以上",65,180873573,38.89
20260709,6176,16,合　計,72981,465027263,100.0
