as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3149,1,1-999,27093,3876524,1.71
20260709,3149,2,"1,000-5,000",29861,55581804,24.56
20260709,3149,3,"5,001-10,000",3010,24121796,10.66
20260709,3149,4,"10,001-15,000",839,10807192,4.77
20260709,3149,5,"15,001-20,000",542,10021907,4.42
20260709,3149,6,"20,001-30,000",444,11362441,5.02
20260709,3149,7,"30,001-40,000",219,7869776,3.47
20260709,3149,8,"40,001-50,000",155,7234307,3.19
20260709,3149,9,"50,001-100,000",225,16232867,7.17
20260709,3149,10,"100,001-200,000",117,16015422,7.07
20260709,3149,11,"200,001-400,000",36,9772136,4.31
20260709,3149,12,"400,001-600,000",16,7755042,3.42
20260709,3149,13,"600,001-800,000",4,2770000,1.22
20260709,3149,14,"800,001-1,000,000",5,4505000,1.99
20260709,3149,15,"1,000,001以上",18,38307390,16.93
20260709,3149,16,合　計,62584,226233604,100.0
