as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3285,1,1-999,8295,350912,0.82
20260709,3285,2,"1,000-5,000",1400,2629346,6.15
20260709,3285,3,"5,001-10,000",145,1167306,2.73
20260709,3285,4,"10,001-15,000",52,652432,1.52
20260709,3285,5,"15,001-20,000",28,516196,1.2
20260709,3285,6,"20,001-30,000",31,755286,1.76
20260709,3285,7,"30,001-40,000",10,357383,0.83
20260709,3285,8,"40,001-50,000",8,364142,0.85
20260709,3285,9,"50,001-100,000",27,1842747,4.31
20260709,3285,10,"100,001-200,000",17,2514175,5.88
20260709,3285,11,"200,001-400,000",14,3951189,9.24
20260709,3285,12,"400,001-600,000",6,3100000,7.25
20260709,3285,13,"600,001-800,000",1,641000,1.49
20260709,3285,14,"800,001-1,000,000",2,1992000,4.66
20260709,3285,15,"1,000,001以上",10,21901210,51.24
20260709,3285,16,合　計,10046,42735324,100.0
