as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2108,1,1-999,31729,1542132,0.31
20260709,2108,2,"1,000-5,000",17321,36329649,7.37
20260709,2108,3,"5,001-10,000",2694,21092765,4.28
20260709,2108,4,"10,001-15,000",860,11067844,2.24
20260709,2108,5,"15,001-20,000",478,8842253,1.79
20260709,2108,6,"20,001-30,000",451,11614837,2.35
20260709,2108,7,"30,001-40,000",214,7592839,1.54
20260709,2108,8,"40,001-50,000",140,6512718,1.32
20260709,2108,9,"50,001-100,000",224,15990965,3.24
20260709,2108,10,"100,001-200,000",99,14320997,2.9
20260709,2108,11,"200,001-400,000",48,12877849,2.61
20260709,2108,12,"400,001-600,000",18,8672351,1.76
20260709,2108,13,"600,001-800,000",11,7570540,1.53
20260709,2108,14,"800,001-1,000,000",12,10733510,2.17
20260709,2108,15,"1,000,001以上",54,317655410,64.5
20260709,2108,16,合　計,54353,492416659,100.0
