as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4561,1,1-999,2770,240528,0.41
20260709,4561,2,"1,000-5,000",5173,9931645,16.97
20260709,4561,3,"5,001-10,000",535,4254571,7.27
20260709,4561,4,"10,001-15,000",107,1379329,2.35
20260709,4561,5,"15,001-20,000",83,1545825,2.64
20260709,4561,6,"20,001-30,000",63,1589419,2.71
20260709,4561,7,"30,001-40,000",24,843044,1.44
20260709,4561,8,"40,001-50,000",18,834000,1.42
20260709,4561,9,"50,001-100,000",31,2076965,3.54
20260709,4561,10,"100,001-200,000",5,636000,1.08
20260709,4561,11,"200,001-400,000",4,1124565,1.92
20260709,4561,12,"400,001-600,000",1,420280,0.71
20260709,4561,13,"600,001-800,000",1,765000,1.3
20260709,4561,14,"800,001-1,000,000",3,2424161,4.14
20260709,4561,15,"1,000,001以上",7,30456287,52.04
20260709,4561,16,合　計,8825,58521619,100.0
