as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1541,1,1-999,859,93476,0.11
20260709,1541,2,"1,000-5,000",1247,2524886,3.2
20260709,1541,3,"5,001-10,000",159,1207203,1.53
20260709,1541,4,"10,001-15,000",63,805490,1.02
20260709,1541,5,"15,001-20,000",30,562117,0.71
20260709,1541,6,"20,001-30,000",35,885449,1.12
20260709,1541,7,"30,001-40,000",16,571977,0.72
20260709,1541,8,"40,001-50,000",17,768273,0.97
20260709,1541,9,"50,001-100,000",22,1435774,1.82
20260709,1541,10,"100,001-200,000",4,530111,0.67
20260709,1541,11,"200,001-400,000",13,3402166,4.31
20260709,1541,12,"400,001-600,000",2,1093627,1.38
20260709,1541,13,"600,001-800,000",2,1314148,1.66
20260709,1541,14,"800,001-1,000,000",1,995000,1.26
20260709,1541,15,"1,000,001以上",10,62610303,79.45
20260709,1541,16,合　計,2480,78800000,100.0
