as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3357,1,1-999,10556,1616034,1.37
20260709,3357,2,"1,000-5,000",10213,16438461,13.97
20260709,3357,3,"5,001-10,000",567,4414702,3.75
20260709,3357,4,"10,001-15,000",134,1732381,1.47
20260709,3357,5,"15,001-20,000",81,1505179,1.27
20260709,3357,6,"20,001-30,000",76,1938955,1.64
20260709,3357,7,"30,001-40,000",38,1356526,1.15
20260709,3357,8,"40,001-50,000",25,1176588,1.0
20260709,3357,9,"50,001-100,000",53,3795281,3.22
20260709,3357,10,"100,001-200,000",33,5012430,4.26
20260709,3357,11,"200,001-400,000",36,10303856,8.75
20260709,3357,12,"400,001-600,000",14,6941737,5.9
20260709,3357,13,"600,001-800,000",13,9706179,8.25
20260709,3357,14,"800,001-1,000,000",3,2691474,2.28
20260709,3357,15,"1,000,001以上",15,48997405,41.65
20260709,3357,16,合　計,21857,117627188,100.0
