as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1725,1,1-999,1522,158009,0.08
20260709,1725,2,"1,000-5,000",1900,3554304,1.95
20260709,1725,3,"5,001-10,000",176,1424181,0.78
20260709,1725,4,"10,001-15,000",62,809414,0.44
20260709,1725,5,"15,001-20,000",28,519035,0.28
20260709,1725,6,"20,001-30,000",27,670391,0.36
20260709,1725,7,"30,001-40,000",10,356327,0.19
20260709,1725,8,"40,001-50,000",11,497102,0.27
20260709,1725,9,"50,001-100,000",12,719647,0.39
20260709,1725,10,"100,001-200,000",7,950024,0.52
20260709,1725,11,"200,001-400,000",4,897970,0.49
20260709,1725,12,"400,001-600,000",1,468000,0.25
20260709,1725,13,"600,001-800,000",1,751000,0.41
20260709,1725,14,"800,001-1,000,000",1,818860,0.45
20260709,1725,15,"1,000,001以上",16,169235714,93.07
20260709,1725,16,合　計,3778,181829978,100.0
