as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6147,1,1-999,86196,10237991,1.37
20260709,6147,2,"1,000-5,000",65611,115817963,15.55
20260709,6147,3,"5,001-10,000",4362,33805884,4.54
20260709,6147,4,"10,001-15,000",1049,13486321,1.81
20260709,6147,5,"15,001-20,000",588,10904118,1.46
20260709,6147,6,"20,001-30,000",462,11814763,1.58
20260709,6147,7,"30,001-40,000",193,6943648,0.93
20260709,6147,8,"40,001-50,000",115,5370202,0.72
20260709,6147,9,"50,001-100,000",225,16264076,2.18
20260709,6147,10,"100,001-200,000",111,14957206,2.0
20260709,6147,11,"200,001-400,000",61,17930943,2.4
20260709,6147,12,"400,001-600,000",32,15773246,2.11
20260709,6147,13,"600,001-800,000",15,10494375,1.4
20260709,6147,14,"800,001-1,000,000",15,13559200,1.82
20260709,6147,15,"1,000,001以上",81,447233603,60.06
20260709,6147,16,合　計,159116,744593539,100.0
