as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6151,1,1-999,14067,368784,0.66
20260709,6151,2,"1,000-5,000",4067,8127674,14.7
20260709,6151,3,"5,001-10,000",554,4432898,8.02
20260709,6151,4,"10,001-15,000",172,2177976,3.94
20260709,6151,5,"15,001-20,000",92,1697139,3.07
20260709,6151,6,"20,001-30,000",94,2443466,4.42
20260709,6151,7,"30,001-40,000",37,1349867,2.44
20260709,6151,8,"40,001-50,000",32,1466304,2.65
20260709,6151,9,"50,001-100,000",53,3830658,6.93
20260709,6151,10,"100,001-200,000",31,4158106,7.52
20260709,6151,11,"200,001-400,000",20,5484717,9.92
20260709,6151,12,"400,001-600,000",5,2522196,4.56
20260709,6151,13,"600,001-800,000",2,1435556,2.59
20260709,6151,14,"800,001-1,000,000",5,4414723,7.98
20260709,6151,15,"1,000,001以上",6,11347236,20.53
20260709,6151,16,合　計,19237,55257300,100.0
