as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5315,1,1-999,42712,1236210,1.16
20260709,5315,2,"1,000-5,000",6132,13451556,12.64
20260709,5315,3,"5,001-10,000",1119,9186726,8.63
20260709,5315,4,"10,001-15,000",354,4573383,4.3
20260709,5315,5,"15,001-20,000",263,4992755,4.69
20260709,5315,6,"20,001-30,000",187,4838224,4.54
20260709,5315,7,"30,001-40,000",102,3681750,3.46
20260709,5315,8,"40,001-50,000",62,2897715,2.72
20260709,5315,9,"50,001-100,000",121,9009045,8.47
20260709,5315,10,"100,001-200,000",72,10278382,9.66
20260709,5315,11,"200,001-400,000",29,7913678,7.44
20260709,5315,12,"400,001-600,000",11,5631000,5.29
20260709,5315,13,"600,001-800,000",3,2111408,1.98
20260709,5315,14,"800,001-1,000,000",3,2611000,2.45
20260709,5315,15,"1,000,001以上",12,23939000,22.5
20260709,5315,16,合　計,51182,106351832,100.0
