as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3019,1,1-999,48861,3378580,1.2
20260709,3019,2,"1,000-5,000",41731,74190223,26.56
20260709,3019,3,"5,001-10,000",3082,24217914,8.67
20260709,3019,4,"10,001-15,000",830,10721018,3.83
20260709,3019,5,"15,001-20,000",494,9212022,3.29
20260709,3019,6,"20,001-30,000",368,9474287,3.39
20260709,3019,7,"30,001-40,000",174,6225451,2.22
20260709,3019,8,"40,001-50,000",107,4942477,1.76
20260709,3019,9,"50,001-100,000",158,11049634,3.95
20260709,3019,10,"100,001-200,000",62,8684649,3.11
20260709,3019,11,"200,001-400,000",29,8361042,2.99
20260709,3019,12,"400,001-600,000",13,6221251,2.22
20260709,3019,13,"600,001-800,000",13,8930224,3.19
20260709,3019,14,"800,001-1,000,000",4,3419805,1.22
20260709,3019,15,"1,000,001以上",20,90215324,32.3
20260709,3019,16,合　計,95946,279243901,100.0
