as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2390,1,1-999,45769,4884988,2.53
20260709,2390,2,"1,000-5,000",11839,27473076,14.26
20260709,2390,3,"5,001-10,000",2454,19211337,9.97
20260709,2390,4,"10,001-15,000",577,7280557,3.77
20260709,2390,5,"15,001-20,000",455,8342227,4.33
20260709,2390,6,"20,001-30,000",301,7782536,4.04
20260709,2390,7,"30,001-40,000",163,5853163,3.03
20260709,2390,8,"40,001-50,000",98,4526957,2.35
20260709,2390,9,"50,001-100,000",198,14583704,7.57
20260709,2390,10,"100,001-200,000",53,6931833,3.59
20260709,2390,11,"200,001-400,000",35,8961180,4.65
20260709,2390,12,"400,001-600,000",12,5913048,3.06
20260709,2390,13,"600,001-800,000",5,3517591,1.82
20260709,2390,14,"800,001-1,000,000",3,2741642,1.42
20260709,2390,15,"1,000,001以上",8,64615603,33.54
20260709,2390,16,合　計,61970,192619442,100.0
