as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3485,1,1-999,4199,634745,1.64
20260709,3485,2,"1,000-5,000",3093,5009649,13.01
20260709,3485,3,"5,001-10,000",196,1471863,3.82
20260709,3485,4,"10,001-15,000",79,1002089,2.6
20260709,3485,5,"15,001-20,000",37,649763,1.68
20260709,3485,6,"20,001-30,000",39,982200,2.55
20260709,3485,7,"30,001-40,000",15,544726,1.41
20260709,3485,8,"40,001-50,000",17,767964,1.99
20260709,3485,9,"50,001-100,000",17,1144742,2.97
20260709,3485,10,"100,001-200,000",22,3137661,8.14
20260709,3485,11,"200,001-400,000",11,3045109,7.9
20260709,3485,12,"400,001-600,000",5,2128787,5.52
20260709,3485,13,"600,001-800,000",5,3364443,8.73
20260709,3485,14,"800,001-1,000,000",2,1707374,4.43
20260709,3485,15,"1,000,001以上",7,12909735,33.53
20260709,3485,16,合　計,7744,38500850,100.0
