as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2516,1,1-999,43204,1302506,0.57
20260709,2516,2,"1,000-5,000",4182,8939702,3.95
20260709,2516,3,"5,001-10,000",801,6054379,2.67
20260709,2516,4,"10,001-15,000",293,3663216,1.61
20260709,2516,5,"15,001-20,000",185,3423371,1.51
20260709,2516,6,"20,001-30,000",227,5700873,2.51
20260709,2516,7,"30,001-40,000",97,3470122,1.53
20260709,2516,8,"40,001-50,000",60,2764251,1.22
20260709,2516,9,"50,001-100,000",114,8305815,3.67
20260709,2516,10,"100,001-200,000",74,10176190,4.49
20260709,2516,11,"200,001-400,000",35,9684249,4.27
20260709,2516,12,"400,001-600,000",10,4734411,2.09
20260709,2516,13,"600,001-800,000",4,2691798,1.18
20260709,2516,14,"800,001-1,000,000",13,11970986,5.29
20260709,2516,15,"1,000,001以上",36,143396588,63.37
20260709,2516,16,合　計,49335,226278457,100.0
