as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6655,1,1-999,413,36472,0.04
20260709,6655,2,"1,000-5,000",335,574236,0.71
20260709,6655,3,"5,001-10,000",50,378639,0.46
20260709,6655,4,"10,001-15,000",22,270181,0.33
20260709,6655,5,"15,001-20,000",24,413380,0.51
20260709,6655,6,"20,001-30,000",29,716140,0.88
20260709,6655,7,"30,001-40,000",11,382730,0.47
20260709,6655,8,"40,001-50,000",9,418815,0.51
20260709,6655,9,"50,001-100,000",36,2424739,3.0
20260709,6655,10,"100,001-200,000",17,2337537,2.9
20260709,6655,11,"200,001-400,000",11,3179387,3.94
20260709,6655,12,"400,001-600,000",5,2402544,2.98
20260709,6655,13,"600,001-800,000",4,2706570,3.35
20260709,6655,14,"800,001-1,000,000",3,2713735,3.36
20260709,6655,15,"1,000,001以上",12,61616712,76.47
20260709,6655,16,合　計,981,80571817,100.0
